# The World Bank's Databank
# Data from database: Education Statistics - All Indicators
# Source: https://databank.worldbank.org/home.aspx
# Last Updated: 04/21/2020
#
# The World Bank EdStats Query holds around 2,500 internationally
# comparable education indicators for access, progression, completion,
# literacy, teachers, population, and expenditures. The indicators
# cover the education cycle from pre-primary to tertiary education.
# The query also holds learning outcome data from international
# learning assessments (PISA, TIMSS, etc.), equity data from
# household surveys, and projection data to 2050.
#
# Extracted range: 2010-2019, all available countries.
CountryName,CountryCode,Series,Code,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Slovenia,SVN,"Net enrolment rate, secondary, male (%)",SE.SEC.NENR.MA,93.42939,93.61172,93.29379,94.4455,94.04876,95.57218,94.63566,94.81207,NA,NA
Slovenia,SVN,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,0.38079,0.43947,0.53536,0.61895,0.67355,0.7243,0.75776,0.85082,NA,NA
Slovenia,SVN,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,1.4846,1.49191,1.52699,2.44912,2.14425,2.34001,4.19219,4.12385,NA,NA
Slovenia,SVN,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,13.41481,13.94422,13.55442,14.31642,13.37644,13.08751,13.7095,14.98737,NA,NA
Slovenia,SVN,Personal computers (per 100 people),IT.CMP.PCMP.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,SVN,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,164146,163326,163403,164362,166377,169455,173288,177519,181889,NA
Slovenia,SVN,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,79509,79089,79015,79453,80468,82024,83936,86034,88180,NA
Slovenia,SVN,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,84637,84237,84388,84909,85909,87431,89352,91485,93709,NA
Slovenia,SVN,"Population, female",SP.POP.TOTL.FE.IN,1033502,1034190,1035591,1036687,1037549,1038090,1038477,1038723,1042032,1038000
Slovenia,SVN,"Population, male",SP.POP.TOTL.MA.IN,1015081,1018653,1021568,1023266,1024431,1025441,1026565,1027665,1031862,1029000
Slovenia,SVN,"Population, total",SP.POP.TOTL,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2067000
Slovenia,SVN,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,17.01688,16.7077,16.78039,16.8859,16.74887,16.90462,13.80157,NA,NA,NA
Slovenia,SVN,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56,16.53563,14.85085,14.15392,13.59104,12.6886,12.03148,11.30358,NA,NA,NA
Slovenia,SVN,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,9.0718,8.96265,8.86497,10.06775,10.10363,10.20569,9.69943,NA,NA,NA
Small states,SST,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,105.80448,105.88385,105.91026,105.56183,105.45242,105.85708,105.59193,105.5664,105.53786,NA
Small states,SST,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,NA,NA,NA,85.74335,85.85604,86.14665,NA,86.2564,86.14369,NA
Small states,SST,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.37093,84.63713,85.48379,85.5949,85.61012,86.16342,86.36897,85.90957,86.57324,NA
Small states,SST,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the reading scale,LO.PISA.REA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the science scale,LO.PISA.SCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,85.37028,85.77782,86.50175,86.69781,86.82501,87.55268,87.47822,87.01965,87.68736,NA
Small states,SST,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,83.4038,83.53531,84.50262,84.53071,84.43767,84.82254,85.30157,84.8416,85.50378,NA
Small states,SST,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,2120338,2134821,2131909,2152227,2176411,2204364,2232991,2263849,2296713,NA
Small states,SST,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,2182000,2196372,2195082,2216091,2240603,2268871,2298804.5,2330223,2365203,NA
Small states,SST,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,3855474,3886661,3919809,3934185,3940493,3949713,3964737.5,4005508,4044416,NA
Small states,SST,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,1902736,1918801,1922454,1924235,1928309,1936667,1946789,1963185,1982455,NA
Small states,SST,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,1952738,1967860,1997355,2009950,2012184,2013046,2017948.5,2042323,2061961,NA
Small states,SST,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,4302338,4331193,4326991,4368318,4417014,4473235,4531795.5,4594072,4661916,NA
Small states,SST,Duration of compulsory education (years),SE.COM.DURS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,GDP at market prices (current US$),NY.GDP.MKTP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,108.67101,108.89325,108.40687,108.01248,107.82121,107.62993,107.63483,107.52763,107.42333,NA
Small states,SST,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.25829,107.40993,107.17679,106.80507,106.65403,106.75629,106.62822,106.56118,106.49445,NA
Small states,SST,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,70.92849,71.24335,70.93212,70.63427,71.1523,71.29133,71.84954,71.60109,71.59381,NA
Small states,SST,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,71.83715,72.06937,72.25363,72.06593,72.58659,72.52181,72.99437,73.00902,72.90704,NA
Small states,SST,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,70.0431,70.43791,69.66018,69.26367,69.77779,70.10753,70.74508,70.24772,70.33123,NA
Small states,SST,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,17.3993,17.96528,18.7283,19.0014,19.20546,19.52727,19.6066,19.80054,19.83303,NA
Small states,SST,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,20.51266,21.14232,22.30959,22.87125,23.14143,23.67768,23.87268,24.40121,24.43143,NA
Small states,SST,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,14.52083,15.00925,15.4316,15.4709,15.63567,15.78211,15.75023,15.6593,15.68746,NA
Small states,SST,Human Capital Index (HCI) Score: Male (Scale 0-1),HD.HCI.OVRL.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Human Capital Index (HCI) Score: Female (Scale 0-1),HD.HCI.OVRL.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Harmonized Test Scores, Total",HD.HCI.HLOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Human Capital Index (HCI) Score: Total (Scale 0-1),HD.HCI.OVRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Probability of Survival to Age 5, Total",HD.HCI.MORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Initial government funding per primary student, PPP$",UIS.XUNIT.PPP.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Initial government funding per primary student, US$",UIS.XUNIT.US.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Initial government funding per secondary student, US$",UIS.XUNIT.US.23.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Initial government funding per secondary student, PPP$",UIS.XUNIT.PPP.2T3.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Initial government funding per tertiary student, US$",UIS.XUNIT.US.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Initial government funding per tertiary student, PPP$",UIS.XUNIT.PPP.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Internet users (per 100 people),IT.NET.USER.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Net enrolment rate, primary, male (%)",SE.PRM.NENR.MA,NA,NA,NA,84.80448,84.7858,84.9846,NA,85.4015,85.24041,NA
Small states,SST,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,57.08271,57.06738,57.3443,57.34041,57.68301,57.59482,57.88084,58.13102,NA,NA
Small states,SST,"Net enrolment rate, primary, both sexes (%)",SE.PRM.NENR,NA,NA,NA,85.26705,85.31314,85.55724,NA,85.82278,85.68541,NA
Small states,SST,"Net enrolment rate, secondary, male (%)",SE.SEC.NENR.MA,56.604,56.60552,56.96321,56.94212,57.25112,57.07453,57.3006,57.54649,NA,NA
Small states,SST,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,19.12986,19.28681,19.3036,19.16538,19.16162,19.29778,19.57745,20.52559,20.8281,NA
Small states,SST,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,16.86046,17.60336,17.23615,17.53079,17.79709,17.64429,18.03392,18.10159,18.17489,NA
Small states,SST,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Personal computers (per 100 people),IT.CMP.PCMP.P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Population of compulsory school age, both sexes (number)",UIS.SAP.CE,4688901,4710954,4750865,4808499,4870006,4931118,4993223,5057980,5127218,NA
Small states,SST,"Population of compulsory school age, female (number)",UIS.SAP.CE.F,2312259,2321968,2337835,2366027,2397273,2427995,2457894,2489697,2524285,NA
Small states,SST,"Population of compulsory school age, male (number)",UIS.SAP.CE.M,2376642,2388986,2413030,2442472,2472733,2503123,2535329,2568283,2602933,NA
Small states,SST,"Population, female",SP.POP.TOTL.FE.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Population, male",SP.POP.TOTL.MA.IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,"Population, total",SP.POP.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,23.71606,23.48743,22.83637,22.6816,22.85168,22.66048,22.40378,22.2065,22.18372,NA
Small states,SST,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Small states,SST,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,15.48802,15.69331,15.45218,15.20144,15.20525,14.91021,14.50623,14.25567,14.52619,NA
Solomon Islands,SLB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,9.86063,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,113.16806,113.98751,111.60158,113.36846,111.78632,112.97701,113.67024,112.19722,105.99196,NA
Solomon Islands,SLB,"Net enrolment rate, primary, female (%)",SE.PRM.NENR.FE,NA,NA,NA,NA,NA,NA,72.66393,NA,67.82703,NA
Solomon Islands,SLB,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,84.89247,85.55439,85.07463,85.7194,86.54979,88.05919,88.32666,87.99547,86.78567,NA
Solomon Islands,SLB,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the reading scale,LO.PISA.REA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the science scale,LO.PISA.SCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,NA,86.47852,85.9375,85.90902,87.15424,88.15004,89.4759,90.36344,89.74324,NA
Solomon Islands,SLB,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,NA,84.69725,84.27077,85.542,85.98232,87.97384,87.24859,85.77514,84.01317,NA
Solomon Islands,SLB,"School age population, primary education, female (number)",SP.PRM.TOTL.FE.IN,40135,41008,41865,42705,43542,44417,45354,46568,48031,49703
Solomon Islands,SLB,"School age population, primary education, male (number)",SP.PRM.TOTL.MA.IN,43052,43805,44610,45462,46365,47345,48376,49678,51236,53009
Solomon Islands,SLB,"School age population, secondary education, both sexes (number)",SP.SEC.TOTL.IN,81794,84024,86218,88413,90652,92920,94736,96600,98539,100500
Solomon Islands,SLB,"School age population, secondary education, female (number)",SP.SEC.TOTL.FE.IN,39381,40389,41413,42460,43557,44701,45641,46603,47597,48587
Solomon Islands,SLB,"School age population, secondary education, male (number)",SP.SEC.TOTL.MA.IN,42413,43635,44805,45953,47095,48219,49095,49997,50942,51913
Solomon Islands,SLB,"School age population, primary education, both sexes (number)",SP.PRM.TOTL.IN,83187,84813,86475,88167,89907,91762,93730,96246,99267,102712
Solomon Islands,SLB,Duration of compulsory education (years),SE.COM.DURS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1290.39878585913,1722.41812107591,1913.23201256373,1977.45140452319,1996.78118438995,1914.46792975705,1986.41622920675,2059.04542688849,2137.69069539357,NA
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1832.83157308627,2064.59580340548,2142.50704790643,2185.86878330004,2216.26505321992,2235.8269641723,2271.61391481807,2337.64267206152,2422.81953266746,NA
Solomon Islands,SLB,GDP at market prices (current US$),NY.GDP.MKTP.CD,681151193.502387,932725583.343148,1063879445.83424,1129787198.20326,1172268300.95047,1154650068.85921,1230459709.77114,1309631135.2273,1395608472.01325,NA
Solomon Islands,SLB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1340,1490,1880,2030,2080,2170,2150,2230,2320,NA
Solomon Islands,SLB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,900,1080,1490,1770,1840,1870,1830,1870,2020,NA
Solomon Islands,SLB,Government expenditure on primary education as % of GDP (%),UIS.XGDP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Government expenditure on primary education, PPP$ (millions)",UIS.X.PPP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Government expenditure on secondary education, PPP$ (millions)",UIS.X.PPP.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Government expenditure on secondary education, US$ (millions)",UIS.X.US.2T3.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Government expenditure on tertiary education, PPP$ (millions)",UIS.X.PPP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Government expenditure on tertiary education, US$ (millions)",UIS.X.US.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,116.04339,117.16014,113.93185,114.6078,114.9725,114.17256,115.03431,113.02387,106.4076,NA
Solomon Islands,SLB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.65614,115.62614,112.8037,114.00751,113.42943,113.59386,114.37427,112.6239,106.20649,NA
Solomon Islands,SLB,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,48.5439,47.75302,48.31938,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,44.89982,45.56686,47.02147,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,51.92748,49.77656,49.51903,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, tertiary, female (%)",SE.TER.ENRR.FE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Gross enrolment ratio, tertiary, male (%)",SE.TER.ENRR.MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,Human Capital Index (HCI) Score: Male (Scale 0-1),HD.HCI.OVRL.MA,NA,NA,NA,NA,NA,NA,NA,0.435,NA,NA
Solomon Islands,SLB,Human Capital Index (HCI) Score: Female (Scale 0-1),HD.HCI.OVRL.FE,NA,NA,NA,NA,NA,NA,NA,0.451,NA,NA
Solomon Islands,SLB,"Harmonized Test Scores, Female",HD.HCI.HLOS.FE,NA,NA,NA,NA,NA,NA,NA,373,NA,NA
Solomon Islands,SLB,"Harmonized Test Scores, Male",HD.HCI.HLOS.MA,NA,NA,NA,NA,NA,NA,NA,351,NA,NA
Solomon Islands,SLB,"Harmonized Test Scores, Total",HD.HCI.HLOS,NA,NA,NA,NA,NA,NA,NA,362,NA,NA
Solomon Islands,SLB,Human Capital Index (HCI) Score: Total (Scale 0-1),HD.HCI.OVRL,NA,NA,NA,NA,NA,NA,NA,0.443,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Expected Years of School, Female",HD.HCI.EYRS.FE,NA,NA,NA,NA,NA,NA,NA,9.07,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Expected Years of School, Male",HD.HCI.EYRS.MA,NA,NA,NA,NA,NA,NA,NA,9.36,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Expected Years of School, Total",HD.HCI.EYRS,NA,NA,NA,NA,NA,NA,NA,9.22,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Probability of Survival to Age 5, Total",HD.HCI.MORT,NA,NA,NA,NA,NA,NA,NA,0.9794,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Probability of Survival to Age 5, Male",HD.HCI.MORT.MA,NA,NA,NA,NA,NA,NA,NA,0.9775,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Probability of Survival to Age 5, Female",HD.HCI.MORT.FE,NA,NA,NA,NA,NA,NA,NA,0.9815,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Survival Rate from Age 15-60, Female",HD.HCI.AMRT.FE,NA,NA,NA,NA,NA,NA,NA,0.8784,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Survival Rate from Age 15-60, Male",HD.HCI.AMRT.MA,NA,NA,NA,NA,NA,NA,NA,0.8396,NA,NA
Solomon Islands,SLB,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,NA,NA,NA,NA,NA,NA,NA,0.8586,NA,NA
Solomon Islands,SLB,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Initial government funding per primary student, PPP$",UIS.XUNIT.PPP.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Initial government funding per primary student, US$",UIS.XUNIT.US.1.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Initial government funding per secondary student, US$",UIS.XUNIT.US.23.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Initial government funding per secondary student, PPP$",UIS.XUNIT.PPP.2T3.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Initial government funding per tertiary student, US$",UIS.XUNIT.US.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solomon Islands,SLB,"Initial government funding per tertiary student, PPP$",UIS.XUNIT.PPP.5T8.FSGOV.FFNTR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
